36.586;8116.936;-9.816
36.686;8119.967;-9.803
36.786;8122.9;-9.799
36.886;8125.734;-9.794
36.986;8128.471;-9.798
37.086;8131.109;-9.793
37.186;8133.65;-9.795
37.286;8136.093;-9.786
37.386;8138.437;-9.778
37.486;8140.685;-9.764
37.586;8142.834;-9.757
37.686;8144.886;-9.747
37.786;8146.84;-9.745
37.886;8148.697;-9.741
37.986;8150.457;-9.743
38.086;8152.119;-9.74
38.186;8153.683;-9.739
38.286;8155.151;-9.735
38.386;8156.521;-9.728
38.486;8157.793;-9.728
38.586;8158.969;-9.723
38.686;8160.047;-9.718
38.786;8161.028;-9.716
38.886;8161.912;-9.716
38.986;8162.699;-9.716
39.086;8163.388;-9.715
39.186;8163.98;-9.713
39.286;8164.476;-9.71
39.386;8164.874;-9.709
39.486;8165.175;-9.709
39.586;8165.379;-9.709
39.686;8165.486;-9.709
39.786;8165.495;-9.709
39.886;8165.408;-9.709
39.891;8165.402;-9.21
39.95;8165.303;-9.193
40.014;8165.159;-8.985
40.079;8164.978;-8.776
40.151;8164.734;-8.581
40.223;8164.445;-8.383
40.314;8164.018;-8.195
40.411;8163.488;-7.976
40.516;8162.837;-7.764
40.661;8161.79;-7.54
40.798;8160.667;-7.272
40.966;8159.1;-7.038
41.109;8157.606;-6.82
41.313;8155.252;-6.625
41.564;8151.972;-6.354
41.89;8147.136;-6.015
42.231;8141.423;-5.632
42.676;8133.031;-5.21
43.166;8122.655;-4.675
43.666;8110.991;-4.005
44.166;8098.395;-3.445
44.666;8085.011;-2.863
45.166;8070.981;-2.299
45.666;8056.438;-1.812
46.166;8041.487;-1.446
46.666;8026.219;-1.095
47.166;8010.711;-0.826
47.666;7995.021;-0.624
48.166;7979.196;-0.459
48.666;7963.273;-0.323
49.166;7947.281;-0.229
49.666;7931.24;-0.161
50.166;7915.166;-0.107
50.666;7899.071;-0.057
51.166;7882.965;-0.032
51.666;7866.855;-0.008
52.166;7850.744;0.008
52.666;7834.636;0.023
53.166;7818.537;0.035
53.666;7802.446;0.043
54.166;7786.368;0.048
54.666;7770.301;0.05
55.166;7754.248;0.054
55.666;7738.208;0.056
56.166;7722.183;0.058
56.666;7706.172;0.059
57.166;7690.176;0.059
57.666;7674.194;0.06
58.166;7658.228;0.059
58.666;7642.277;0.06
59.166;7626.34;0.06
59.666;7610.418;0.059
60.166;7594.511;0.059
60.666;7578.619;0.06
61.166;7562.742;0.059
61.666;7546.879;0.059
62.166;7531.031;0.06
62.666;7515.198;0.058
63.166;7499.379;0.058
63.666;7483.575;0.057
64.166;7467.785;0.057
64.666;7452.009;0.057
65.166;7436.247;0.057
65.666;7420.5;0.057
66.166;7404.767;0.056
66.666;7389.048;0.056
67.166;7373.343;0.057
67.666;7357.652;0.056
68.166;7341.975;0.055
68.666;7326.312;0.056
69.166;7310.662;0.057
69.666;7295.028;0.058
70.166;7279.407;0.057
70.666;7263.801;0.058
71.166;7248.209;0.057
71.666;7232.632;0.057
72.166;7217.069;0.057
72.666;7201.52;0.057
73.166;7185.985;0.057
73.666;7170.464;0.056
74.166;7154.958;0.057
74.666;7139.466;0.056
75.166;7123.987;0.056
75.666;7108.523;0.055
76.166;7093.072;0.055
76.666;7077.635;0.055
77.166;7062.212;0.055
77.666;7046.803;0.054
78.166;7031.407;0.054
78.666;7016.025;0.054
79.166;7000.656;0.054
79.666;6985.301;0.054
80.166;6969.959;0.053
80.666;6954.63;0.053
81.166;6939.315;0.053
81.666;6924.013;0.053
82.166;6908.724;0.052
82.666;6893.448;0.053
83.166;6878.186;0.053
83.666;6862.936;0.052
